,ID,Entrez ID,Gene Name,Geneset Name,Geneset Link
4,1210,8837,CFLAR,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
5,1211,330,BIRC3,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
6,1212,5366,PMAIP1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
7,1213,841,CASP8,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
8,1214,3725,JUN,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
9,1215,10018,BCL2L11,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
10,1216,4170,MCL1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
11,1217,3553,IL1B,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
12,1218,6709,SPTAN1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
13,1219,56616,DIABLO,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
14,1220,581,BAX,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
15,1221,638,BIK,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
16,1222,3552,IL1A,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
17,1223,637,BID,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
18,1224,1026,CDKN1A,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
19,1225,1647,GADD45A,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
20,1226,1649,DDIT3,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
21,1227,1027,CDKN1B,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
22,1228,7124,TNF,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
23,1229,2934,GSN,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
24,1230,8743,TNFSF10,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
25,1231,839,CASP6,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
26,1232,8878,SQSTM1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
27,1233,356,FASLG,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
28,1234,1960,EGR3,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
29,1235,960,CD44,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
30,1236,355,FAS,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
31,1237,3606,IL18,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
32,1238,3489,IGFBP6,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
33,1239,5551,PRF1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
34,1240,1611,DAP,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
35,1241,595,CCND1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
36,1242,10950,BTG3,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
37,1243,2149,F2R,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
38,1244,6304,SATB1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
39,1245,665,BNIP3L,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
40,1246,837,CASP4,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
41,1247,51330,TNFRSF12A,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
42,1248,1387,CREBBP,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
43,1249,388,RHOB,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
44,1250,2878,GPX3,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
45,1251,5159,PDGFRB,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
46,1252,706,TSPO,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
47,1253,894,CCND2,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
48,1254,331,XIAP,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
49,1255,7076,TIMP1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
50,1256,1499,CTNNB1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
51,1257,3659,IRF1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
52,1258,3315,HSPB1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
53,1259,118,ADD1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
54,1260,7077,TIMP2,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
55,1261,7832,BTG2,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
56,1262,7078,TIMP3,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
57,1263,51176,LEF1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
58,1264,834,CASP1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
59,1265,2876,GPX1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
60,1266,8915,BCL10,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
61,1267,3482,IGF2R,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
62,1268,994,CDC25B,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
63,1269,150209,AIFM3,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
64,1270,952,CD38,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
65,1271,5534,PPP3R1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
66,1272,3082,HGF,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
67,1273,1191,CLU,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
68,1274,467,ATF3,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
69,1275,3958,LGALS3,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
70,1276,4060,LUM,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
71,1277,4000,LMNA,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
72,1278,4616,GADD45B,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
73,1279,1017,CDK2,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
74,1280,3456,IFNB1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
75,1281,54884,RETSAT,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
76,1282,4092,SMAD7,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
77,1283,6647,SOD1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
78,1284,5747,PTK2,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
79,1285,2026,ENO2,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
80,1286,3162,HMOX1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
81,1287,8870,IER3,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
82,1288,10017,BCL2L10,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
83,1289,914,CD2,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
84,1290,2643,GCH1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
85,1291,4313,MMP2,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
86,1292,7417,VDAC2,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
87,1293,6890,TAP1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
88,1294,5327,PLAT,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
89,1295,3459,IFNGR1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
90,1296,351,APP,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
91,1297,672,BRCA1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
92,1298,6093,ROCK1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
93,1299,5663,PSEN1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
94,1300,1634,DCN,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
95,1301,5664,PSEN2,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
96,1302,6648,SOD2,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
97,1303,90427,BMF,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
98,1304,2069,EREG,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
99,1305,3875,KRT18,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
100,1306,7042,TGFB2,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
101,1307,5970,RELA,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
102,1308,7465,WEE1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
103,1309,5914,RARA,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
104,1310,929,CD14,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
105,1311,969,CD69,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
106,1312,8682,PEA15,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
107,1313,5611,DNAJC3,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
108,1314,835,CASP2,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
109,1315,1491,CTH,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
110,1316,5330,PLCB2,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
111,1317,650,BMP2,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
112,1318,3148,HMGB2,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
113,1319,9890,PLPPR4,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
114,1320,3005,H1-0,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
115,1321,7049,TGFBR3,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
116,1322,10682,EBP,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
117,1323,10628,TXNIP,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
118,1324,56172,ANKH,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
119,1325,89941,RHOT2,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
120,1326,1540,CYLD,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
121,1327,2944,GSTM1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
122,1328,2936,GSR,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
123,1329,633,BGN,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
124,1330,598,BCL2L1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
125,1331,2769,GNA15,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
126,1332,4255,MGMT,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
127,1333,5538,PPT1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
128,1334,2147,F2,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
129,1335,3569,IL6,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
130,1336,6309,SC5D,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
131,1337,10410,IFITM3,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
132,1338,6041,RNASEL,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
133,1339,2012,EMP1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
134,1340,857,CAV1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
135,1341,10059,DNM1L,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
136,1342,301,ANXA1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
137,1343,7153,TOP2A,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
138,1344,3669,ISG20,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
139,1345,6574,SLC20A1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
140,1346,8567,MADD,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
141,1347,5526,PPP2R5B,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
142,1348,10134,BCAP31,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
143,1349,2065,ERBB3,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
144,1350,4739,NEDD9,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
145,1351,6303,SAT1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
146,1352,27250,PDCD4,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
147,1353,599,BCL2L2,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
148,1354,9638,FEZ1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
149,1355,2064,ERBB2,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
150,1356,3301,DNAJA1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
151,1357,7818,DAP3,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
152,1358,1806,DPYD,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
153,1359,4744,NEFH,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
154,1360,5058,PAK1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
155,1361,2232,FDXR,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
156,1362,2879,GPX4,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
157,1363,2107,ETF1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
158,1364,8900,CCNA1,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
159,1365,3000,GUCY2D,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
160,1366,552,AVPR1A,HALLMARK_APOPTOSIS,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS
0,1367,182,JAG1,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
1,1368,4854,NOTCH3,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
2,1369,4853,NOTCH2,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
3,1370,51107,APH1A,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
4,1371,3280,HES1,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
5,1372,595,CCND1,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
6,1373,8321,FZD1,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
7,1374,5664,PSEN2,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
8,1375,8324,FZD7,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
9,1376,1840,DTX1,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
10,1377,28514,DLL1,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
11,1378,7855,FZD5,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
12,1379,84441,MAML2,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
13,1380,4851,NOTCH1,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
14,1381,55851,PSENEN,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
15,1382,7474,WNT5A,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
16,1383,8454,CUL1,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
17,1384,7472,WNT2,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
18,1385,23220,DTX4,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
19,1386,8819,SAP30,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
20,1387,5467,PPARD,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
21,1388,2648,KAT2A,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
22,1389,26508,HEYL,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
23,1390,6500,SKP1,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
24,1391,9978,RBX1,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
25,1392,6934,TCF7L2,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
26,1393,408,ARRB1,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
27,1394,3955,LFNG,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
28,1395,5578,PRKCA,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
29,1396,113878,DTX2,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
30,1397,10402,ST3GAL6,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
31,1398,23291,FBXW11,HALLMARK_NOTCH_SIGNALING,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_NOTCH_SIGNALING
